VisitID	VisitOrder	Animal	Tag	Sex	Group	Module	Cage	Corner	CornerCondition	PlaceError	SideErrors	TimeErrors	ConditionErrors	NosepokeNumber	NosepokeDuration	LickNumber	LickDuration	LickContactTime	StartDate	StartTime	StartTimecode	EndDate	EndTime	EndTimecode	VisitDuration	Session
128	6403	127	1045-0310	900200000470221	Unknown	Default	Default	1	4	Incorrect	1	6	0	0	6	1.561	0	0	0	2020-03-17	05:50:32.729	50046.877	2020-03-17	05:50:58.265	50072.413	25.536	1
129	6413	128	1045-0310	900200000470221	Unknown	Default	Default	1	3	Correct	0	0	0	0	3	3.597	0	0	0	2020-03-17	05:51:22.279	50096.427	2020-03-17	05:51:41.817	50115.965	19.538	1
130	6430	129	1045-0310	900200000470221	Unknown	Default	Default	1	2	Incorrect	1	2	0	0	2	0.611	0	0	0	2020-03-17	05:54:27.223	50281.371	2020-03-17	05:54:36.884	50291.032	9.661	1
131	6437	130	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	5	11.866	52	6.6191407	2.21200004965067	2020-03-17	05:55:24.140	50338.288	2020-03-17	05:55:43.651	50357.799	19.511	1
132	6441	131	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	17	42.693	69	9.7187502	2.78600000590086	2020-03-17	05:56:04.399	50378.547	2020-03-17	05:57:33.087	50467.235	88.688	1
133	6447	132	1045-0310	900200000470221	Unknown	Default	Default	1	2	Incorrect	1	2	0	0	2	0.724	0	0	0	2020-03-17	05:58:38.781	50532.929	2020-03-17	05:58:53.857	50548.005	15.076	1
134	6454	133	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	05:59:54.878	50609.026	2020-03-17	05:59:57.129	50611.277	2.251	1
135	6476	134	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	5	9.624	46	6.0107421	1.91800004616379	2020-03-17	06:09:14.817	51168.965	2020-03-17	06:09:36.141	51190.289	21.324	1
136	6494	135	1045-0310	900200000470221	Unknown	Default	Default	1	2	Incorrect	1	3	0	0	3	1.165	0	0	0	2020-03-17	06:26:20.148	52194.296	2020-03-17	06:26:34.820	52208.968	14.672	1
137	6495	136	1045-0310	900200000470221	Unknown	Default	Default	1	4	Incorrect	1	8	0	0	8	2.62	0	0	0	2020-03-17	06:26:51.829	52225.977	2020-03-17	06:27:06.343	52240.491	14.514	1
138	6496	137	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	7	18.025	86	11.8925781	4.14400009065866	2020-03-17	06:29:03.356	52357.504	2020-03-17	06:29:42.572	52396.72	39.216	1
139	6501	138	1045-0310	900200000470221	Unknown	Default	Default	1	3	Correct	0	0	0	0	2	0.298	0	0	0	2020-03-17	06:34:47.414	52701.562	2020-03-17	06:35:01.514	52715.662	14.1	1
140	6668	139	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	2	0.762	0	0	0	2020-03-17	08:42:13.778	60347.926	2020-03-17	08:42:24.608	60358.756	10.83	1
141	6861	140	1045-0310	900200000470221	Unknown	Default	Default	1	4	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	10:29:17.789	66771.937	2020-03-17	10:29:23.615	66777.763	5.826	1
142	6883	141	1045-0310	900200000470221	Unknown	Default	Default	1	3	Correct	0	0	0	0	4	8.622	0	0	0	2020-03-17	10:36:27.455	67201.603	2020-03-17	10:36:47.540	67221.688	20.085	1
143	6885	142	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	3	11.513	61	8.3691407	2.57600001990795	2020-03-17	10:37:19.737	67253.885	2020-03-17	10:37:37.958	67272.106	18.221	1
144	6889	143	1045-0310	900200000470221	Unknown	Default	Default	1	4	Incorrect	1	3	0	0	3	1.563	0	0	0	2020-03-17	10:38:55.269	67349.417	2020-03-17	10:39:06.842	67360.99	11.573	1
145	6894	144	1045-0310	900200000470221	Unknown	Default	Default	1	2	Incorrect	1	4	0	0	4	2.853	0	0	0	2020-03-17	10:42:25.550	67559.698	2020-03-17	10:42:53.818	67587.966	28.268	1
146	6920	145	1045-0310	900200000470221	Unknown	Default	Default	1	4	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	10:49:04.842	67958.99	2020-03-17	10:49:10.565	67964.713	5.723	1
147	6922	146	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	1	8.674	47	7.0244141	1.77800003439188	2020-03-17	10:49:25.817	67979.965	2020-03-17	10:49:39.834	67993.982	14.017	1
148	6954	147	1045-0310	900200000470221	Unknown	Default	Default	1	4	Incorrect	1	1	0	0	1	0.497	0	0	0	2020-03-17	10:58:03.408	68497.556	2020-03-17	10:58:23.481	68517.629	20.073	1
149	6957	148	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	4	9.624	42	5.1591798	1.63800002261996	2020-03-17	10:58:39.330	68533.478	2020-03-17	10:58:59.769	68553.917	20.439	1
150	6958	149	1045-0310	900200000470221	Unknown	Default	Default	1	3	Correct	0	0	0	0	3	1.868	0	0	0	2020-03-17	10:59:18.634	68572.782	2020-03-17	10:59:34.058	68588.206	15.424	1
151	7015	150	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	4	14.096	55	7.3388671	2.23999993130565	2020-03-17	11:10:09.791	69223.939	2020-03-17	11:10:31.468	69245.616	21.677	1
152	7018	151	1045-0310	900200000470221	Unknown	Default	Default	1	4	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	11:10:45.108	69259.256	2020-03-17	11:10:46.404	69260.552	1.296	1
153	7022	152	1045-0310	900200000470221	Unknown	Default	Default	1	2	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-17	11:13:32.526	69426.674	2020-03-17	11:13:39.273	69433.421	6.747	1
154	7033	153	1045-0310	900200000470221	Unknown	Default	Default	1	3	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	11:15:33.459	69547.607	2020-03-17	11:15:34.862	69549.01	1.403	1
155	7069	154	1045-0310	900200000470221	Unknown	Default	Default	1	3	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	11:30:58.617	70472.765	2020-03-17	11:31:02.919	70477.067	4.302	1
156	7071	155	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	3	13.683	81	11.5107421	4.22799992933869	2020-03-17	11:31:41.030	70515.178	2020-03-17	11:32:01.891	70536.039	20.861	1
157	7086	156	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	3	11.894	72	9.6123049	2.85600006207824	2020-03-17	11:41:42.534	71116.682	2020-03-17	11:42:03.508	71137.656	20.974	1
158	7089	157	1045-0310	900200000470221	Unknown	Default	Default	1	2	Incorrect	1	7	0	0	7	2.778	0	0	0	2020-03-17	11:42:42.732	71176.88	2020-03-17	11:43:07.068	71201.216	24.336	1
159	7093	158	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	3	7.721	27	4.3632812	1.13399999588728	2020-03-17	11:45:19.241	71333.389	2020-03-17	11:45:31.447	71345.595	12.206	1
160	7110	159	1045-0310	900200000470221	Unknown	Default	Default	1	4	Incorrect	1	5	0	0	5	1.001	0	0	0	2020-03-17	11:56:23.609	71997.757	2020-03-17	11:56:39.541	72013.689	15.932	1
161	7112	160	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	4	16.691	55	6.9853517	2.01600003428758	2020-03-17	11:58:17.333	72111.481	2020-03-17	11:58:48.754	72142.902	31.421	1
162	7116	161	1045-0310	900200000470221	Unknown	Default	Default	1	3	Correct	0	0	0	0	3	4.121	0	0	0	2020-03-17	12:02:41.390	72375.538	2020-03-17	12:03:00.222	72394.37	18.832	1
163	7118	162	1045-0310	900200000470221	Unknown	Default	Default	1	4	Incorrect	1	1	0	0	1	0.412	0	0	0	2020-03-17	12:03:50.402	72444.55	2020-03-17	12:04:02.247	72456.395	11.845	1
164	7119	163	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	3	10.201	53	6.5175781	2.33799999952317	2020-03-17	12:06:52.586	72626.734	2020-03-17	12:07:11.492	72645.64	18.906	1
165	7123	164	1045-0310	900200000470221	Unknown	Default	Default	1	2	Incorrect	1	4	0	0	4	1.277	0	0	0	2020-03-17	12:09:04.857	72759.005	2020-03-17	12:09:15.671	72769.819	10.814	1
166	7124	165	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	6	16.221	94	12.9335939	4.52199984714389	2020-03-17	12:09:39.791	72793.939	2020-03-17	12:10:10.605	72824.753	30.814	1
167	7132	166	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	12:21:56.533	73530.681	2020-03-17	12:21:57.699	73531.847	1.166	1
168	7326	167	1045-0310	900200000470221	Unknown	Default	Default	1	1	Correct	0	0	0	0	0	0	0	0	0	2020-03-17	14:41:45.188	81919.336	2020-03-17	14:41:46.258	81920.406	1.07	1
169	51	0	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	4	4.732	2	0.4365234	0.084000002592802	2020-03-16	16:42:51.412	2785.56	2020-03-16	16:43:05.456	2799.604	14.044	1
170	63	1	1045-0311	900200000277994	Unknown	Default	Default	1	2	Correct	0	0	0	0	4	7.58	8	1.0283203	0.294000003486872	2020-03-16	16:51:48.688	3322.836	2020-03-16	16:52:05.460	3339.608	16.772	1
171	66	2	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	7	0	0	7	2.758	0	0	0	2020-03-16	16:52:27.909	3362.057	2020-03-16	16:52:48.583	3382.731	20.674	1
172	69	3	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	7	0	0	7	1.742	0	0	0	2020-03-16	16:53:06.414	3400.562	2020-03-16	16:53:19.929	3414.077	13.515	1
173	71	4	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	2	27.126	175	23.3115234	9.09999986737967	2020-03-16	16:53:21.860	3416.008	2020-03-16	16:54:01.654	3455.802	39.794	1
174	75	5	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	16:54:18.385	3472.533	2020-03-16	16:54:19.559	3473.707	1.174	1
175	79	6	1045-0311	900200000277994	Unknown	Default	Default	1	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	16:54:56.814	3510.962	2020-03-16	16:54:58.148	3512.296	1.334	1
176	97	7	1045-0311	900200000277994	Unknown	Default	Default	1	2	Correct	0	0	0	0	2	0.782	0	0	0	2020-03-16	16:58:01.837	3695.985	2020-03-16	16:58:13.969	3708.117	12.132	1
177	103	8	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	3	18.377	117	15.2197265	6.27199989929795	2020-03-16	16:58:35.589	3729.737	2020-03-16	16:59:04.652	3758.8	29.063	1
178	144	9	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	1	0	0	1	0.085	0	0	0	2020-03-16	17:04:54.799	4108.947	2020-03-16	17:04:58.821	4112.969	4.022	1
179	437	10	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	3	0	0	3	1.093	0	0	0	2020-03-16	17:56:40.320	7214.468	2020-03-16	17:56:55.355	7229.503	15.035	1
180	440	11	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	2	0	0	2	1.013	0	0	0	2020-03-16	17:57:13.184	7247.332	2020-03-16	17:57:22.131	7256.279	8.947	1
181	442	12	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	2	17.527	108	15.8476561	7.95100013911724	2020-03-16	17:57:24.714	7258.862	2020-03-16	17:57:49.202	7283.35	24.488	1
182	466	13	1045-0311	900200000277994	Unknown	Default	Default	1	2	Correct	0	0	0	0	2	1.89	0	0	0	2020-03-16	18:02:36.738	7570.886	2020-03-16	18:02:50.157	7584.305	13.419	1
183	471	14	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	18:03:10.501	7604.649	2020-03-16	18:03:11.958	7606.106	1.457	1
184	478	15	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	18:04:24.021	7678.169	2020-03-16	18:04:25.226	7679.374	1.205	1
185	511	16	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	18:09:11.720	7965.868	2020-03-16	18:09:17.701	7971.849	5.981	1
186	557	17	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	7	0	0	7	2.894	0	0	0	2020-03-16	18:13:24.769	8218.917	2020-03-16	18:13:40.187	8234.335	15.418	1
187	669	18	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	3	0	0	3	1.49	0	0	0	2020-03-16	18:20:37.667	8651.815	2020-03-16	18:20:52.378	8666.526	14.711	1
188	746	19	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	3	24.547	162	20.453125	8.14799981564283	2020-03-16	18:30:48.498	9262.646	2020-03-16	18:31:24.066	9298.214	35.568	1
189	751	20	1045-0311	900200000277994	Unknown	Default	Default	1	2	Correct	0	0	0	0	3	2.526	0	0	0	2020-03-16	18:31:46.267	9320.415	2020-03-16	18:31:56.088	9330.236	9.821	1
190	761	21	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	1	0	0	1	0.553	0	0	0	2020-03-16	18:32:16.139	9350.287	2020-03-16	18:32:19.352	9353.5	3.213	1
191	824	22	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	18:39:05.646	9759.794	2020-03-16	18:39:08.053	9762.201	2.407	1
192	828	23	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	18:39:29.250	9783.398	2020-03-16	18:39:33.015	9787.163	3.765	1
193	842	24	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	3	17.506	125	15.1171876	6.12200007215142	2020-03-16	18:40:33.244	9847.392	2020-03-16	18:40:56.334	9870.482	23.09	1
194	918	25	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	6	13.844	96	11.6318359	4.24200005084276	2020-03-16	18:47:51.990	10286.138	2020-03-16	18:48:15.873	10310.021	23.883	1
195	931	26	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	2	0	0	2	0.85	0	0	0	2020-03-16	18:48:50.670	10344.818	2020-03-16	18:49:17.766	10371.914	27.096	1
196	938	27	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	2	0.872	0	0	0	2020-03-16	18:49:29.459	10383.607	2020-03-16	18:49:55.187	10409.335	25.728	1
197	948	28	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	1	0	0	1	0.027	0	0	0	2020-03-16	18:51:27.099	10501.247	2020-03-16	18:51:44.013	10518.161	16.914	1
198	961	29	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	18:52:02.414	10536.562	2020-03-16	18:52:17.385	10551.533	14.971	1
199	965	30	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	1	0.213	0	0	0	2020-03-16	18:52:28.414	10562.562	2020-03-16	18:52:36.849	10570.997	8.435	1
200	982	31	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	18:54:22.912	10677.06	2020-03-16	18:54:25.542	10679.69	2.63	1
201	986	32	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	18:54:32.169	10686.317	2020-03-16	18:54:33.792	10687.94	1.623	1
202	988	33	1045-0311	900200000277994	Unknown	Default	Default	1	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	18:54:36.299	10690.447	2020-03-16	18:54:39.475	10693.623	3.176	1
203	999	34	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	18:55:18.455	10732.603	2020-03-16	18:55:23.823	10737.971	5.368	1
204	1004	35	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	2	1.308	1	0.2050781	0.0140000004321337	2020-03-16	18:55:29.908	10744.056	2020-03-16	18:55:37.978	10752.126	8.07	1
205	1045	36	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	18:59:11.905	10966.053	2020-03-16	18:59:15.507	10969.655	3.602	1
206	1048	37	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	1	0	0	1	0.455	0	0	0	2020-03-16	18:59:24.991	10979.139	2020-03-16	18:59:41.540	10995.688	16.549	1
207	1075	38	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	3	11.831	79	9.6513671	3.63900002837181	2020-03-16	19:01:46.715	11120.863	2020-03-16	19:02:04.125	11138.273	17.41	1
208	1082	39	1045-0311	900200000277994	Unknown	Default	Default	1	2	Correct	0	0	0	0	2	0.21	0	0	0	2020-03-16	19:02:16.190	11150.338	2020-03-16	19:02:20.968	11155.116	4.778	1
209	1191	40	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	1	0	0	1	0.255	0	0	0	2020-03-16	19:11:08.932	11683.08	2020-03-16	19:11:16.546	11690.694	7.614	1
210	1209	41	1045-0311	900200000277994	Unknown	Default	Default	1	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	19:12:01.428	11735.576	2020-03-16	19:12:04.927	11739.075	3.499	1
211	1241	42	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	3	9.976	70	8.1738282	3.19199991226196	2020-03-16	19:15:05.918	11920.066	2020-03-16	19:15:23.960	11938.108	18.042	1
212	1254	43	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	19:15:37.042	11951.19	2020-03-16	19:15:40.432	11954.58	3.39	1
213	1271	44	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	19:16:35.306	12009.454	2020-03-16	19:16:41.400	12015.548	6.094	1
214	1287	45	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	5	13.186	72	9.383789	3.34600000083446	2020-03-16	19:17:25.863	12060.011	2020-03-16	19:17:52.048	12086.196	26.185	1
215	1296	46	1045-0311	900200000277994	Unknown	Default	Default	1	2	Correct	0	0	0	0	3	1.336	0	0	0	2020-03-16	19:18:32.125	12126.273	2020-03-16	19:18:41.306	12135.454	9.181	1
216	1334	47	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	19:22:41.208	12375.356	2020-03-16	19:22:49.640	12383.788	8.432	1
217	1342	48	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	1	0	0	1	0.51	0	0	0	2020-03-16	19:23:35.283	12429.431	2020-03-16	19:23:40.382	12434.53	5.099	1
218	1345	49	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	6	9.99	67	8.3203125	3.37400007247925	2020-03-16	19:24:01.322	12455.47	2020-03-16	19:24:19.513	12473.661	18.191	1
219	1453	50	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	1	0	0	1	0.397	0	0	0	2020-03-16	19:33:44.522	13038.67	2020-03-16	19:33:49.879	13044.027	5.357	1
220	1457	51	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	2	0	0	2	1.221	0	0	0	2020-03-16	19:34:15.416	13069.564	2020-03-16	19:34:38.871	13093.019	23.455	1
221	1580	52	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	2	0	0	2	0.369	0	0	0	2020-03-16	19:44:57.883	13712.031	2020-03-16	19:45:03.565	13717.713	5.682	1
222	1704	53	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	4	13.565	82	10.8212891	4.31199990212917	2020-03-16	19:56:18.853	14393.001	2020-03-16	19:56:40.543	14414.691	21.69	1
223	1945	54	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	6	8.86	47	6.5576172	2.45000004768372	2020-03-16	20:28:43.983	16338.131	2020-03-16	20:29:14.148	16368.296	30.165	1
224	1959	55	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	1	7.825	45	6.4501954	2.4359999448061	2020-03-16	20:30:09.153	16423.301	2020-03-16	20:30:33.608	16447.756	24.455	1
225	2019	56	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	20:39:55.497	17009.645	2020-03-16	20:39:56.503	17010.651	1.006	1
226	2028	57	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	7	14.529	93	11.0556642	4.57000003010035	2020-03-16	20:40:46.207	17060.355	2020-03-16	20:41:09.439	17083.587	23.232	1
227	2047	58	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	3	0	0	3	0.953	0	0	0	2020-03-16	20:44:08.439	17262.587	2020-03-16	20:44:16.603	17270.751	8.164	1
228	2049	59	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	3	4.706	27	3.3017578	1.31599998474121	2020-03-16	20:44:28.367	17282.515	2020-03-16	20:44:38.228	17292.376	9.861	1
229	2062	60	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	1	0.848	0	0	0	2020-03-16	20:46:03.379	17377.527	2020-03-16	20:46:06.548	17380.696	3.169	1
230	2066	61	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	1	8.125	51	6.7666015	2.45000001788139	2020-03-16	20:47:14.371	17448.519	2020-03-16	20:47:36.531	17470.679	22.16	1
231	2070	62	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	2	0	0	2	0.467	0	0	0	2020-03-16	20:47:44.241	17478.389	2020-03-16	20:47:50.274	17484.422	6.033	1
232	2103	63	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	20:53:33.417	17827.565	2020-03-16	20:53:37.254	17831.402	3.837	1
233	2105	64	1045-0311	900200000277994	Unknown	Default	Default	1	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	20:53:41.703	17835.851	2020-03-16	20:53:48.650	17842.798	6.947	1
234	2128	65	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	2	0.128	0	0	0	2020-03-16	20:56:21.670	17995.818	2020-03-16	20:56:32.897	18007.045	11.227	1
235	2152	66	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	20:58:07.293	18101.441	2020-03-16	20:58:13.637	18107.785	6.344	1
236	2177	67	1045-0311	900200000277994	Unknown	Default	Default	1	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	21:01:30.912	18305.06	2020-03-16	21:01:46.070	18320.218	15.158	1
237	2252	68	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	3	20.46	130	16.5097655	5.96400000154972	2020-03-16	21:15:03.892	19118.04	2020-03-16	21:15:39.328	19153.476	35.436	1
238	2320	69	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	1	0	0	1	0.566	0	0	0	2020-03-16	21:23:42.914	19637.062	2020-03-16	21:23:53.859	19648.007	10.945	1
239	2330	70	1045-0311	900200000277994	Unknown	Default	Default	1	2	Correct	0	0	0	0	1	3.338	0	0	0	2020-03-16	21:24:59.500	19713.648	2020-03-16	21:25:11.036	19725.184	11.536	1
240	2335	71	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	21:25:29.845	19743.993	2020-03-16	21:25:30.856	19745.004	1.011	1
241	2439	72	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	4	17.122	88	11.7753907	4.38099991157651	2020-03-16	21:36:15.141	20389.289	2020-03-16	21:36:41.943	20416.091	26.802	1
242	2472	73	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	1	0	0	1	0.085	0	0	0	2020-03-16	21:39:30.455	20584.603	2020-03-16	21:39:47.773	20601.921	17.318	1
243	3050	74	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	2	6.763	40	4.9267579	1.72200006246567	2020-03-16	22:37:46.189	24080.337	2020-03-16	22:38:01.055	24095.203	14.866	1
244	3055	75	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	22:38:03.097	24097.245	2020-03-16	22:38:04.168	24098.316	1.071	1
245	3097	76	1045-0311	900200000277994	Unknown	Default	Default	1	1	Incorrect	1	0	0	0	0	0	0	0	0	2020-03-16	22:43:56.566	24450.714	2020-03-16	22:44:09.895	24464.043	13.329	1
246	3107	77	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	1	8.96	62	7.9951172	3.22000002861023	2020-03-16	22:45:12.854	24527.002	2020-03-16	22:45:32.972	24547.12	20.118	1
247	3111	78	1045-0311	900200000277994	Unknown	Default	Default	1	3	Incorrect	1	1	0	0	1	0.339	0	0	0	2020-03-16	22:46:01.023	24575.171	2020-03-16	22:46:06.147	24580.295	5.124	1
248	3156	79	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	2	10.238	77	9.3359375	3.40199995040894	2020-03-16	22:50:36.636	24850.784	2020-03-16	22:50:52.875	24867.023	16.239	1
249	3182	80	1045-0311	900200000277994	Unknown	Default	Default	1	2	Correct	0	0	0	0	0	0	0	0	0	2020-03-16	22:53:29.181	25023.329	2020-03-16	22:53:32.229	25026.377	3.048	1
250	3196	81	1045-0311	900200000277994	Unknown	Default	Default	1	4	Correct	0	0	0	0	8	12.69	76	9.7070313	3.59799995273352	2020-03-16	22:55:31.560	25145.708	2020-03-16	22:56:03.609	25177.757	32.049	1
